Date,inpatient_care_num,released_from_treatment_num,to_be_confirmed,Prefecture,Prefecture_code
2022-07-24,4501,33766,0,Kochi,JP-39
2022-07-25,4487,34051,0,Kochi,JP-39
2022-07-26,5142,34358,0,Kochi,JP-39
2022-07-27,5611,34732,0,Kochi,JP-39
2022-07-28,6007,35146,0,Kochi,JP-39
2022-07-29,6285,35654,0,Kochi,JP-39
2022-07-30,6563,36190,0,Kochi,JP-39
2022-07-31,6578,36866,0,Kochi,JP-39
2022-08-01,6348,37453,0,Kochi,JP-39
2022-08-02,6779,38043,0,Kochi,JP-39
2022-08-03,7234,38609,0,Kochi,JP-39
2022-08-04,7785,39221,0,Kochi,JP-39
2022-08-05,8167,39965,0,Kochi,JP-39
2022-08-06,8794,40525,0,Kochi,JP-39
2022-08-07,9128,41333,0,Kochi,JP-39
2022-08-08,8958,41941,0,Kochi,JP-39
2022-08-09,9529,42537,0,Kochi,JP-39
2022-08-10,10136,43368,0,Kochi,JP-39
2022-08-11,10745,44164,0,Kochi,JP-39
2022-08-12,10759,45201,0,Kochi,JP-39
2022-08-13,11235,45982,0,Kochi,JP-39
2022-08-14,11353,47057,0,Kochi,JP-39
2022-08-15,11128,48019,0,Kochi,JP-39
2022-08-16,11472,49059,0,Kochi,JP-39
2022-08-17,12372,50032,0,Kochi,JP-39
2022-08-18,13087,51142,0,Kochi,JP-39
2022-08-19,13844,52184,0,Kochi,JP-39
2022-08-20,14504,53255,0,Kochi,JP-39
2022-08-21,15209,54238,0,Kochi,JP-39
2022-08-22,15246,55248,0,Kochi,JP-39
2022-08-23,15404,57046,0,Kochi,JP-39
2022-08-24,16604,57873,0,Kochi,JP-39
2022-08-25,16761,59520,0,Kochi,JP-39
2022-08-26,17178,60908,0,Kochi,JP-39
2022-08-27,17036,62877,0,Kochi,JP-39
2022-08-28,17030,64393,0,Kochi,JP-39
2022-08-29,16228,65649,0,Kochi,JP-39
2022-08-30,15912,67419,0,Kochi,JP-39
2022-08-31,15993,68668,0,Kochi,JP-39
2022-09-01,15774,70029,0,Kochi,JP-39
2022-09-02,15278,71536,0,Kochi,JP-39
2022-09-03,14800,72798,0,Kochi,JP-39
2022-09-04,13943,74337,28,Kochi,JP-39
2022-09-05,13242,75432,0,Kochi,JP-39
2022-09-06,12230,77278,0,Kochi,JP-39
2022-09-07,11234,79070,0,Kochi,JP-39
2022-09-08,11218,79969,0,Kochi,JP-39
2022-09-09,9314,82660,0,Kochi,JP-39
2022-09-10,9250,83447,0,Kochi,JP-39
2022-09-11,9098,84076,0,Kochi,JP-39
2022-09-12,8128,85284,0,Kochi,JP-39
2022-09-13,7647,86579,0,Kochi,JP-39
2022-09-14,7765,87215,0,Kochi,JP-39
2022-09-15,7743,87749,0,Kochi,JP-39
2022-09-16,7273,88664,0,Kochi,JP-39
2022-09-17,6913,89432,0,Kochi,JP-39
2022-09-18,6567,90089,0,Kochi,JP-39
2022-09-19,6199,90645,0,Kochi,JP-39
2022-09-20,5747,91243,0,Kochi,JP-39
2022-09-21,5829,91760,0,Kochi,JP-39
2022-09-22,5783,92293,0,Kochi,JP-39
2022-09-23,5424,92983,0,Kochi,JP-39
2022-09-24,5211,93374,0,Kochi,JP-39
2022-09-25,5176,93739,0,Kochi,JP-39
2022-09-26,5056,94023,0,Kochi,JP-39
2022-09-27,5056,94023,311,Kochi,JP-39
2022-09-28,5047,94023,528,Kochi,JP-39
2022-09-29,5051,94023,696,Kochi,JP-39
2022-09-30,5055,94023,852,Kochi,JP-39
2022-10-01,5046,94023,1013,Kochi,JP-39
2022-10-02,5039,94023,1126,Kochi,JP-39
2022-10-03,5042,94023,1182,Kochi,JP-39
2022-10-04,5042,94023,1424,Kochi,JP-39
2022-10-05,5043,94023,1598,Kochi,JP-39
2022-10-06,5056,94023,1746,Kochi,JP-39
2022-10-07,5049,94023,1898,Kochi,JP-39
2022-10-08,5045,94023,2025,Kochi,JP-39
2022-10-09,5043,94023,2132,Kochi,JP-39
2022-10-10,5050,94023,2170,Kochi,JP-39
2022-10-11,5047,94023,2241,Kochi,JP-39
2022-10-12,5044,94023,2490,Kochi,JP-39
2022-10-13,5032,94023,2657,Kochi,JP-39
2022-10-14,5033,94023,2817,Kochi,JP-39
2022-10-15,5038,94023,2971,Kochi,JP-39
2022-10-16,5038,94023,3065,Kochi,JP-39
2022-10-17,5038,94023,3127,Kochi,JP-39
2022-10-18,5032,94023,3351,Kochi,JP-39
2022-10-19,5025,94023,3495,Kochi,JP-39
2022-10-20,5022,94023,3610,Kochi,JP-39
2022-10-21,5021,94023,3739,Kochi,JP-39
2022-10-22,5018,94023,3881,Kochi,JP-39
2022-10-23,5019,94023,3997,Kochi,JP-39
2022-10-24,5018,94023,4064,Kochi,JP-39
2022-10-25,5012,94023,4338,Kochi,JP-39
2022-10-26,5010,94023,4507,Kochi,JP-39
2022-10-27,5012,94023,4656,Kochi,JP-39
2022-10-28,5013,94023,4781,Kochi,JP-39
2022-10-29,5016,94023,4917,Kochi,JP-39
2022-10-30,5015,94023,5049,Kochi,JP-39
2022-10-31,5018,94023,5093,Kochi,JP-39
2022-11-01,5015,94023,5360,Kochi,JP-39
2022-11-02,5018,94023,5537,Kochi,JP-39
2022-11-03,5016,94023,5711,Kochi,JP-39
2022-11-04,5020,94023,5784,Kochi,JP-39
2022-11-05,5020,94023,6059,Kochi,JP-39
2022-11-06,5025,94023,6217,Kochi,JP-39
2022-11-07,5028,94023,6321,Kochi,JP-39
2022-11-08,5029,94023,6603,Kochi,JP-39
2022-11-09,5032,94023,6878,Kochi,JP-39
2022-11-10,5027,94023,7166,Kochi,JP-39
2022-11-11,5035,94023,7431,Kochi,JP-39
2022-11-12,5037,94023,7694,Kochi,JP-39
2022-11-13,5037,94023,7894,Kochi,JP-39
2022-11-14,5043,94023,7988,Kochi,JP-39
2022-11-15,5042,94023,8486,Kochi,JP-39
2022-11-16,5047,94023,8838,Kochi,JP-39
2022-11-17,5050,94023,9130,Kochi,JP-39
2022-11-18,5050,94023,9417,Kochi,JP-39
2022-11-19,5039,94023,9748,Kochi,JP-39
2022-11-20,5053,94023,9908,Kochi,JP-39
2022-11-21,5050,94023,10062,Kochi,JP-39
2022-11-22,5044,94023,10652,Kochi,JP-39
2022-11-23,5044,94023,11177,Kochi,JP-39
2022-11-24,5042,94023,11353,Kochi,JP-39
2022-11-25,5035,94023,11951,Kochi,JP-39
2022-11-26,5044,94023,12449,Kochi,JP-39
2022-11-27,5061,94023,12735,Kochi,JP-39
2022-11-28,5068,94023,12872,Kochi,JP-39
2022-11-29,5061,94023,13644,Kochi,JP-39
2022-11-30,5065,94023,14235,Kochi,JP-39
2022-12-01,5067,94023,14799,Kochi,JP-39
2022-12-02,5075,94023,15275,Kochi,JP-39
2022-12-03,5076,94023,15731,Kochi,JP-39
2022-12-04,5084,94023,16161,Kochi,JP-39
2022-12-05,5082,94023,16310,Kochi,JP-39
2022-12-06,5079,94023,17090,Kochi,JP-39
2022-12-07,5093,94023,17785,Kochi,JP-39
2022-12-08,5080,94023,18434,Kochi,JP-39
2022-12-09,5090,94023,19140,Kochi,JP-39
2022-12-10,5110,94023,19866,Kochi,JP-39
2022-12-11,5132,94023,20345,Kochi,JP-39
2022-12-12,5148,94023,20618,Kochi,JP-39
2022-12-13,5146,94023,21796,Kochi,JP-39
2022-12-14,5144,94023,22887,Kochi,JP-39
2022-12-15,5159,94023,23747,Kochi,JP-39
2022-12-16,5173,94023,24602,Kochi,JP-39
2022-12-17,5160,94023,25434,Kochi,JP-39
2022-12-18,5209,94023,26052,Kochi,JP-39
2022-12-19,5181,94023,26372,Kochi,JP-39
2022-12-20,5185,94023,27660,Kochi,JP-39
2022-12-21,5174,94023,28813,Kochi,JP-39
2022-12-22,5172,94023,29859,Kochi,JP-39
2022-12-23,5179,94023,30937,Kochi,JP-39
2022-12-24,5187,94023,31849,Kochi,JP-39
2022-12-25,5167,94023,32529,Kochi,JP-39
2022-12-26,5169,94023,32910,Kochi,JP-39
2022-12-27,5155,94023,34380,Kochi,JP-39
2022-12-28,5146,94023,35536,Kochi,JP-39
2022-12-29,5165,94023,36613,Kochi,JP-39
2022-12-30,5166,94023,37492,Kochi,JP-39
2022-12-31,5156,94023,38213,Kochi,JP-39
2023-01-01,5149,94023,38824,Kochi,JP-39
2023-01-02,5160,94023,39411,Kochi,JP-39
2023-01-03,5154,94023,40165,Kochi,JP-39
2023-01-04,5151,94023,41041,Kochi,JP-39
2023-01-05,5149,94023,42940,Kochi,JP-39
2023-01-06,5159,94023,44525,Kochi,JP-39
2023-01-07,5162,94023,45971,Kochi,JP-39
2023-01-08,5165,94023,46871,Kochi,JP-39
2023-01-09,5170,94023,47417,Kochi,JP-39
2023-01-10,5178,94023,48018,Kochi,JP-39
2023-01-11,5171,94023,49564,Kochi,JP-39
2023-01-12,5169,94023,50629,Kochi,JP-39
2023-01-13,5174,94023,51496,Kochi,JP-39
2023-01-14,5153,94023,52351,Kochi,JP-39
2023-01-15,5160,94023,52934,Kochi,JP-39
2023-01-16,5169,94023,53240,Kochi,JP-39
2023-01-17,5175,94023,54213,Kochi,JP-39
2023-01-18,5156,94023,54882,Kochi,JP-39
2023-01-19,5168,94023,55397,Kochi,JP-39
2023-01-20,5168,94023,55908,Kochi,JP-39
2023-01-21,5156,94023,56433,Kochi,JP-39
2023-01-22,5159,94023,56747,Kochi,JP-39
2023-01-23,5160,94023,56900,Kochi,JP-39
2023-01-24,5156,94023,57508,Kochi,JP-39
2023-01-25,5145,94023,57960,Kochi,JP-39
2023-01-26,5128,94023,58349,Kochi,JP-39
2023-01-27,5117,94023,58712,Kochi,JP-39
2023-01-28,5102,94023,59052,Kochi,JP-39
2023-01-29,5103,94023,59287,Kochi,JP-39
2023-01-30,5101,94023,59405,Kochi,JP-39
2023-01-31,5089,94023,60392,Kochi,JP-39
2023-02-01,5102,94023,60756,Kochi,JP-39
2023-02-02,5100,94023,61061,Kochi,JP-39
2023-02-03,5103,94023,61337,Kochi,JP-39
2023-02-04,5103,94023,61625,Kochi,JP-39
2023-02-05,5096,94023,61819,Kochi,JP-39
2023-02-06,5087,94023,61916,Kochi,JP-39
2023-02-07,5086,94023,64932,Kochi,JP-39
2023-02-08,5082,94023,65198,Kochi,JP-39
2023-02-09,5083,94023,65416,Kochi,JP-39
2023-02-10,5085,94023,65655,Kochi,JP-39
2023-02-11,5083,94023,65862,Kochi,JP-39
2023-02-12,5085,94023,65946,Kochi,JP-39
2023-02-13,5081,94023,66023,Kochi,JP-39
2023-02-14,5080,94023,66356,Kochi,JP-39
2023-02-15,5077,94023,66576,Kochi,JP-39
2023-02-16,5073,94023,66765,Kochi,JP-39
2023-02-17,5069,94023,66912,Kochi,JP-39
2023-02-18,5062,94023,67064,Kochi,JP-39
2023-02-19,5053,94023,67164,Kochi,JP-39
2023-02-20,5052,94023,67213,Kochi,JP-39
2023-02-21,5049,94023,67374,Kochi,JP-39
2023-02-22,5033,94023,67508,Kochi,JP-39
2023-02-23,5023,94023,67623,Kochi,JP-39
2023-02-24,5022,94023,67662,Kochi,JP-39
2023-02-25,5021,94023,67808,Kochi,JP-39
2023-02-26,5021,94023,67874,Kochi,JP-39
2023-02-27,5020,94023,67912,Kochi,JP-39
2023-02-28,5016,94023,68041,Kochi,JP-39
2023-03-01,5006,94023,68140,Kochi,JP-39
2023-03-02,5002,94023,68215,Kochi,JP-39
2023-03-03,5003,94023,68296,Kochi,JP-39
2023-03-04,5010,94023,68366,Kochi,JP-39
2023-03-05,5008,94023,68432,Kochi,JP-39
2023-03-06,5005,94023,68466,Kochi,JP-39
2023-03-07,5005,94023,68589,Kochi,JP-39
2023-03-08,5003,94023,68667,Kochi,JP-39
2023-03-09,5002,94023,68743,Kochi,JP-39
2023-03-10,5001,94023,68812,Kochi,JP-39
2023-03-11,5001,94023,68898,Kochi,JP-39
2023-03-12,5001,94023,68944,Kochi,JP-39
2023-03-13,5004,94023,68963,Kochi,JP-39
2023-03-14,4995,94023,69043,Kochi,JP-39
2023-03-15,4993,94023,69104,Kochi,JP-39
2023-03-16,4988,94023,69178,Kochi,JP-39
2023-03-17,4988,94023,69236,Kochi,JP-39
2023-03-18,4984,94023,69277,Kochi,JP-39
2023-03-19,4980,94023,69323,Kochi,JP-39
2023-03-20,4982,94023,69344,Kochi,JP-39
2023-03-21,4987,94023,69404,Kochi,JP-39
2023-03-22,4987,94023,69424,Kochi,JP-39
2023-03-23,4987,94023,69478,Kochi,JP-39
2023-03-24,4986,94023,69521,Kochi,JP-39
2023-03-25,4982,94023,69549,Kochi,JP-39
2023-03-26,4981,94023,69576,Kochi,JP-39
2023-03-27,4981,94023,69584,Kochi,JP-39
2023-03-28,4979,94023,69628,Kochi,JP-39
2023-03-29,4978,94023,69661,Kochi,JP-39
2023-03-30,4978,94023,69680,Kochi,JP-39
2023-03-31,4977,94023,69706,Kochi,JP-39
2023-04-01,4976,94023,69736,Kochi,JP-39
2023-04-02,4979,94023,69746,Kochi,JP-39
2023-04-03,4978,94023,69752,Kochi,JP-39
2023-04-04,4976,94023,69787,Kochi,JP-39
2023-04-05,4975,94023,69813,Kochi,JP-39
2023-04-06,4977,94023,69826,Kochi,JP-39
2023-04-07,4975,94023,69846,Kochi,JP-39
2023-04-08,4977,94023,69873,Kochi,JP-39
2023-04-09,4978,94023,69889,Kochi,JP-39
2023-04-10,4978,94023,69897,Kochi,JP-39
2023-04-11,4977,94023,69932,Kochi,JP-39
2023-04-12,4979,94023,69961,Kochi,JP-39
2023-04-13,4977,94023,69989,Kochi,JP-39
2023-04-14,4977,94023,70012,Kochi,JP-39
2023-04-15,4977,94023,70034,Kochi,JP-39
2023-04-16,4978,94023,70045,Kochi,JP-39
2023-04-17,4979,94023,70061,Kochi,JP-39
2023-04-18,4980,94023,70100,Kochi,JP-39
2023-04-19,4979,94023,70128,Kochi,JP-39
2023-04-20,4980,94023,70155,Kochi,JP-39
2023-04-21,4979,94023,70180,Kochi,JP-39
2023-04-22,4979,94023,70207,Kochi,JP-39
2023-04-23,4976,94023,70225,Kochi,JP-39
2023-04-24,4975,94023,70242,Kochi,JP-39
2023-04-25,4975,94023,70275,Kochi,JP-39
2023-04-26,4973,94023,70302,Kochi,JP-39
2023-04-27,4972,94023,70338,Kochi,JP-39
2023-04-28,4973,94023,70365,Kochi,JP-39
2023-04-29,4973,94023,70391,Kochi,JP-39
2023-04-30,4972,94023,70400,Kochi,JP-39
2023-05-01,4972,94023,70409,Kochi,JP-39
2023-05-02,4971,94023,70465,Kochi,JP-39
2023-05-03,4972,94023,70509,Kochi,JP-39
2023-05-04,4972,94023,70519,Kochi,JP-39
2023-05-05,4973,94023,70536,Kochi,JP-39
2023-05-06,4974,94023,70544,Kochi,JP-39
2023-05-07,4974,94023,70584,Kochi,JP-39
2023-05-08,4973,94023,70600,Kochi,JP-39
2023-05-09,4973,94023,70617,Kochi,JP-39
2020-05-09,178,451,0,Fukuoka,JP-40
2020-05-10,162,468,0,Fukuoka,JP-40
2020-05-11,162,468,0,Fukuoka,JP-40
2020-05-12,153,477,1,Fukuoka,JP-40
2020-05-13,137,494,1,Fukuoka,JP-40
2020-05-14,121,510,1,Fukuoka,JP-40
2020-05-15,110,522,0,Fukuoka,JP-40
2020-05-16,94,538,0,Fukuoka,JP-40
2020-05-17,89,543,0,Fukuoka,JP-40
2020-05-18,83,550,0,Fukuoka,JP-40
2020-05-19,80,553,0,Fukuoka,JP-40
2020-05-20,63,570,0,Fukuoka,JP-40
2020-05-21,60,573,0,Fukuoka,JP-40
2020-05-22,47,586,0,Fukuoka,JP-40
2020-05-23,41,592,0,Fukuoka,JP-40
2020-05-24,44,593,0,Fukuoka,JP-40
2020-05-25,45,596,0,Fukuoka,JP-40
2020-05-26,51,596,0,Fukuoka,JP-40
2020-05-27,42,607,0,Fukuoka,JP-40
2020-05-28,43,614,0,Fukuoka,JP-40
2020-05-29,61,616,0,Fukuoka,JP-40
2020-05-30,84,619,0,Fukuoka,JP-40
2020-05-31,100,620,0,Fukuoka,JP-40
2020-06-01,107,625,0,Fukuoka,JP-40
2020-06-02,121,626,0,Fukuoka,JP-40
2020-06-03,125,628,0,Fukuoka,JP-40
2020-06-04,127,632,0,Fukuoka,JP-40
2020-06-05,132,633,0,Fukuoka,JP-40
2020-06-06,129,641,0,Fukuoka,JP-40
2020-06-07,131,641,0,Fukuoka,JP-40
2020-06-08,133,642,0,Fukuoka,JP-40
2020-06-09,133,645,0,Fukuoka,JP-40
2020-06-10,131,650,0,Fukuoka,JP-40
2020-06-11,111,671,0,Fukuoka,JP-40
2020-06-12,102,682,0,Fukuoka,JP-40
2020-06-13,87,706,0,Fukuoka,JP-40
2020-06-14,57,737,0,Fukuoka,JP-40
2020-06-15,55,742,0,Fukuoka,JP-40
2020-06-16,46,752,0,Fukuoka,JP-40
2020-06-17,40,759,0,Fukuoka,JP-40
2020-06-18,39,763,0,Fukuoka,JP-40
2020-06-19,29,776,0,Fukuoka,JP-40
2020-06-20,29,781,0,Fukuoka,JP-40
2020-06-21,26,784,0,Fukuoka,JP-40
2020-06-22,26,784,0,Fukuoka,JP-40
2020-06-23,22,783,0,Fukuoka,JP-40
2020-06-24,22,786,0,Fukuoka,JP-40
2020-06-25,21,788,0,Fukuoka,JP-40
2020-06-26,22,789,0,Fukuoka,JP-40
2020-06-27,16,795,0,Fukuoka,JP-40
2020-06-28,14,798,0,Fukuoka,JP-40
2020-06-29,13,799,0,Fukuoka,JP-40
2020-06-30,13,800,0,Fukuoka,JP-40
2020-07-01,16,801,0,Fukuoka,JP-40
2020-07-02,19,802,0,Fukuoka,JP-40
2020-07-03,22,803,0,Fukuoka,JP-40
2020-07-04,23,806,0,Fukuoka,JP-40
2020-07-05,28,807,0,Fukuoka,JP-40
2020-07-06,37,807,0,Fukuoka,JP-40
2020-07-07,31,814,0,Fukuoka,JP-40
2020-07-08,38,814,0,Fukuoka,JP-40
2020-07-09,49,816,0,Fukuoka,JP-40
2020-07-10,53,816,0,Fukuoka,JP-40
2020-07-11,58,817,0,Fukuoka,JP-40
2020-07-12,66,818,0,Fukuoka,JP-40
2020-07-13,67,822,0,Fukuoka,JP-40
2020-07-14,64,827,0,Fukuoka,JP-40
2020-07-15,62,833,0,Fukuoka,JP-40
2020-07-16,67,837,0,Fukuoka,JP-40
2020-07-17,72,848,0,Fukuoka,JP-40
2020-07-18,85,854,0,Fukuoka,JP-40
2020-07-19,100,863,0,Fukuoka,JP-40
2020-07-20,131,864,0,Fukuoka,JP-40
2020-07-21,157,870,0,Fukuoka,JP-40
2020-07-22,203,877,0,Fukuoka,JP-40
2020-07-23,251,890,0,Fukuoka,JP-40
2020-07-24,314,893,0,Fukuoka,JP-40
2020-07-25,357,902,0,Fukuoka,JP-40
2020-07-26,400,909,0,Fukuoka,JP-40
2020-07-27,466,933,0,Fukuoka,JP-40
2020-07-28,496,952,0,Fukuoka,JP-40
2020-07-29,510,992,0,Fukuoka,JP-40
2020-07-30,587,1015,0,Fukuoka,JP-40
2020-07-31,661,1062,0,Fukuoka,JP-40
2020-08-01,791,1101,0,Fukuoka,JP-40
2020-08-02,878,1135,0,Fukuoka,JP-40
2020-08-03,993,1165,0,Fukuoka,JP-40
2020-08-04,1033,1201,0,Fukuoka,JP-40
2020-08-05,1014,1307,0,Fukuoka,JP-40
2020-08-06,1073,1371,0,Fukuoka,JP-40
2020-08-07,1099,1479,0,Fukuoka,JP-40
2020-08-08,1158,1560,0,Fukuoka,JP-40
2020-08-09,1236,1630,0,Fukuoka,JP-40
2020-08-10,1290,1685,0,Fukuoka,JP-40
2020-08-11,1312,1734,0,Fukuoka,JP-40
2020-08-12,1280,1820,0,Fukuoka,JP-40
2020-08-13,1210,1967,0,Fukuoka,JP-40
2020-08-14,1182,2138,0,Fukuoka,JP-40
2020-08-15,1195,2250,0,Fukuoka,JP-40
2020-08-16,1061,2459,0,Fukuoka,JP-40
2020-08-17,1055,2537,0,Fukuoka,JP-40
2020-08-18,1013,2628,0,Fukuoka,JP-40
2020-08-19,922,2761,0,Fukuoka,JP-40
2020-08-20,915,2869,0,Fukuoka,JP-40
2020-08-21,856,2997,0,Fukuoka,JP-40
2020-08-22,845,3095,0,Fukuoka,JP-40
2020-08-23,866,3141,0,Fukuoka,JP-40
2020-08-24,886,3182,0,Fukuoka,JP-40
2020-08-25,886,3232,0,Fukuoka,JP-40
2020-08-26,866,3303,0,Fukuoka,JP-40
2020-08-27,868,3361,0,Fukuoka,JP-40
2020-08-28,855,3438,0,Fukuoka,JP-40
2020-08-29,846,3510,0,Fukuoka,JP-40
2020-08-30,870,3558,0,Fukuoka,JP-40
2020-08-31,904,3604,0,Fukuoka,JP-40
2020-09-01,893,3643,0,Fukuoka,JP-40
2020-09-02,831,3742,0,Fukuoka,JP-40
2020-09-03,802,3819,0,Fukuoka,JP-40
2020-09-04,734,3954,0,Fukuoka,JP-40
2020-09-05,717,3997,0,Fukuoka,JP-40
2020-09-06,717,3997,0,Fukuoka,JP-40
2020-09-07,717,4031,0,Fukuoka,JP-40
2020-09-08,696,4067,0,Fukuoka,JP-40
2020-09-09,625,4145,1,Fukuoka,JP-40
2020-09-10,601,4194,0,Fukuoka,JP-40
2020-09-11,578,4238,0,Fukuoka,JP-40
2020-09-12,473,4402,22,Fukuoka,JP-40
2020-09-13,449,4402,2,Fukuoka,JP-40
2020-09-14,355,4513,0,Fukuoka,JP-40
2020-09-15,355,4513,0,Fukuoka,JP-40
2020-09-16,318,4557,0,Fukuoka,JP-40
2020-09-17,293,4589,0,Fukuoka,JP-40
2020-09-18,293,4629,25,Fukuoka,JP-40
2020-09-19,211,4695,0,Fukuoka,JP-40
2020-09-20,185,4728,0,Fukuoka,JP-40
2020-09-21,185,4734,6,Fukuoka,JP-40
2020-09-22,179,4734,0,Fukuoka,JP-40
2020-09-23,175,4740,0,Fukuoka,JP-40
2020-09-24,160,4755,0,Fukuoka,JP-40
2020-09-25,136,4786,0,Fukuoka,JP-40
2020-09-26,136,4786,0,Fukuoka,JP-40
2020-09-27,127,4801,0,Fukuoka,JP-40
2020-09-28,117,4815,0,Fukuoka,JP-40
2020-09-29,95,4837,0,Fukuoka,JP-40
2020-09-30,93,4842,0,Fukuoka,JP-40
2020-10-01,87,4855,0,Fukuoka,JP-40
2020-10-02,86,4859,1,Fukuoka,JP-40
2020-10-03,74,4881,0,Fukuoka,JP-40
2020-10-04,74,4881,0,Fukuoka,JP-40
2020-10-05,75,4883,0,Fukuoka,JP-40
2020-10-06,71,4887,0,Fukuoka,JP-40
2020-10-07,68,4894,0,Fukuoka,JP-40
2020-10-08,71,4899,0,Fukuoka,JP-40
2020-10-09,64,4925,11,Fukuoka,JP-40
2020-10-10,76,4926,0,Fukuoka,JP-40
2020-10-11,76,4926,0,Fukuoka,JP-40
2020-10-12,69,4937,0,Fukuoka,JP-40
2020-10-13,69,4937,0,Fukuoka,JP-40
2020-10-14,70,4943,0,Fukuoka,JP-40
2020-10-15,73,4953,0,Fukuoka,JP-40
2020-10-16,66,4973,0,Fukuoka,JP-40
2020-10-17,64,4976,0,Fukuoka,JP-40
2020-10-18,64,4976,0,Fukuoka,JP-40
2020-10-19,65,4977,0,Fukuoka,JP-40
2020-10-20,63,4983,0,Fukuoka,JP-40
2020-10-21,66,4987,0,Fukuoka,JP-40
2020-10-22,65,4995,0,Fukuoka,JP-40
2020-10-23,64,5009,0,Fukuoka,JP-40
2020-10-24,63,5015,0,Fukuoka,JP-40
2020-10-25,63,5015,0,Fukuoka,JP-40
2020-10-26,66,5022,0,Fukuoka,JP-40
2020-10-27,66,5022,0,Fukuoka,JP-40
2020-10-28,67,5026,0,Fukuoka,JP-40
2020-10-29,69,5037,0,Fukuoka,JP-40
2020-10-30,75,5041,0,Fukuoka,JP-40
2020-10-31,82,5042,0,Fukuoka,JP-40
2020-11-01,82,5042,0,Fukuoka,JP-40
2020-11-02,76,5057,0,Fukuoka,JP-40
2020-11-03,74,5061,0,Fukuoka,JP-40
2020-11-04,73,5070,0,Fukuoka,JP-40
2020-11-05,70,5077,0,Fukuoka,JP-40
2020-11-06,84,5080,0,Fukuoka,JP-40
2020-11-07,87,5085,0,Fukuoka,JP-40
2020-11-08,89,5087,0,Fukuoka,JP-40
2020-11-09,90,5090,0,Fukuoka,JP-40
2020-11-10,99,5104,0,Fukuoka,JP-40
2020-11-11,111,5113,0,Fukuoka,JP-40
2020-11-12,115,5125,0,Fukuoka,JP-40
2020-11-13,113,5143,0,Fukuoka,JP-40
2020-11-14,114,5156,7,Fukuoka,JP-40
2020-11-15,106,5169,0,Fukuoka,JP-40
2020-11-16,99,5184,0,Fukuoka,JP-40
2020-11-17,97,5196,0,Fukuoka,JP-40
2020-11-18,112,5203,0,Fukuoka,JP-40
2020-11-19,119,5217,0,Fukuoka,JP-40
2020-11-20,143,5228,0,Fukuoka,JP-40
2020-11-21,169,5238,0,Fukuoka,JP-40
2020-11-22,187,5250,0,Fukuoka,JP-40
2020-11-23,187,5259,0,Fukuoka,JP-40
2020-11-24,187,5259,0,Fukuoka,JP-40
2020-11-25,203,5281,0,Fukuoka,JP-40
2020-11-26,203,5281,0,Fukuoka,JP-40
2020-11-27,231,5306,0,Fukuoka,JP-40
2020-11-28,311,5340,0,Fukuoka,JP-40
2020-11-29,339,5355,0,Fukuoka,JP-40
2020-11-30,331,5388,0,Fukuoka,JP-40
2020-12-01,332,5420,0,Fukuoka,JP-40
2020-12-02,347,5446,0,Fukuoka,JP-40
2020-12-03,357,5467,0,Fukuoka,JP-40
2020-12-04,368,5500,0,Fukuoka,JP-40
2020-12-05,368,5500,0,Fukuoka,JP-40
2020-12-06,387,5564,0,Fukuoka,JP-40
2020-12-07,387,5564,0,Fukuoka,JP-40
2020-12-08,418,5598,0,Fukuoka,JP-40
2020-12-09,442,5712,0,Fukuoka,JP-40
2020-12-10,485,5748,0,Fukuoka,JP-40
2020-12-11,485,5748,0,Fukuoka,JP-40
2020-12-12,609,5832,0,Fukuoka,JP-40
2020-12-13,649,5863,0,Fukuoka,JP-40
2020-12-14,668,5901,0,Fukuoka,JP-40
2020-12-15,690,5948,0,Fukuoka,JP-40
2020-12-16,792,5987,0,Fukuoka,JP-40
2020-12-17,792,5987,0,Fukuoka,JP-40
2020-12-18,841,6046,0,Fukuoka,JP-40
2020-12-19,908,6116,0,Fukuoka,JP-40
2020-12-20,1042,6210,0,Fukuoka,JP-40
2020-12-21,1042,6210,0,Fukuoka,JP-40
2020-12-22,1021,6411,0,Fukuoka,JP-40
2020-12-23,1021,6411,0,Fukuoka,JP-40
2020-12-24,1140,6595,0,Fukuoka,JP-40
2020-12-25,1140,6595,0,Fukuoka,JP-40
2020-12-26,1190,6688,0,Fukuoka,JP-40
2020-12-27,1273,6765,0,Fukuoka,JP-40
2020-12-28,1303,6872,0,Fukuoka,JP-40
2020-12-29,1360,7107,0,Fukuoka,JP-40
2020-12-30,1462,7193,0,Fukuoka,JP-40
2020-12-31,1573,7272,190,Fukuoka,JP-40
2021-01-01,1573,7272,190,Fukuoka,JP-40
2021-01-02,1573,7272,190,Fukuoka,JP-40
2021-01-03,1573,7272,190,Fukuoka,JP-40
2021-01-04,1722,7633,0,Fukuoka,JP-40
2021-01-05,1762,7780,0,Fukuoka,JP-40
2021-01-06,1975,7882,0,Fukuoka,JP-40
2021-01-07,1975,7882,0,Fukuoka,JP-40
2021-01-08,2264,7978,1,Fukuoka,JP-40
2021-01-09,2495,8113,0,Fukuoka,JP-40
2021-01-10,2495,8113,0,Fukuoka,JP-40
2021-01-11,2917,8300,0,Fukuoka,JP-40
2021-01-12,3037,8391,0,Fukuoka,JP-40
2021-01-13,3112,8512,0,Fukuoka,JP-40
