date,pref_no,Prefecture,Area,cases,Prefecture_code
2020-10-10,36,Tokushima,四国地方,0,JP-36
2020-10-11,36,Tokushima,四国地方,0,JP-36
2020-10-12,36,Tokushima,四国地方,0,JP-36
2020-10-13,36,Tokushima,四国地方,0,JP-36
2020-10-14,36,Tokushima,四国地方,0,JP-36
2020-10-15,36,Tokushima,四国地方,0,JP-36
2020-10-16,36,Tokushima,四国地方,0,JP-36
2020-10-17,36,Tokushima,四国地方,9,JP-36
2020-10-18,36,Tokushima,四国地方,0,JP-36
2020-10-19,36,Tokushima,四国地方,1,JP-36
2020-10-20,36,Tokushima,四国地方,3,JP-36
2020-10-21,36,Tokushima,四国地方,1,JP-36
2020-10-22,36,Tokushima,四国地方,1,JP-36
2020-10-23,36,Tokushima,四国地方,0,JP-36
2020-10-24,36,Tokushima,四国地方,0,JP-36
2020-10-25,36,Tokushima,四国地方,0,JP-36
2020-10-26,36,Tokushima,四国地方,0,JP-36
2020-10-27,36,Tokushima,四国地方,0,JP-36
2020-10-28,36,Tokushima,四国地方,0,JP-36
2020-10-29,36,Tokushima,四国地方,0,JP-36
2020-10-30,36,Tokushima,四国地方,0,JP-36
2020-10-31,36,Tokushima,四国地方,0,JP-36
2020-11-01,36,Tokushima,四国地方,0,JP-36
2020-11-02,36,Tokushima,四国地方,0,JP-36
2020-11-03,36,Tokushima,四国地方,0,JP-36
2020-11-04,36,Tokushima,四国地方,0,JP-36
2020-11-05,36,Tokushima,四国地方,0,JP-36
2020-11-06,36,Tokushima,四国地方,3,JP-36
2020-11-07,36,Tokushima,四国地方,0,JP-36
2020-11-08,36,Tokushima,四国地方,0,JP-36
2020-11-09,36,Tokushima,四国地方,1,JP-36
2020-11-10,36,Tokushima,四国地方,2,JP-36
2020-11-11,36,Tokushima,四国地方,0,JP-36
2020-11-12,36,Tokushima,四国地方,0,JP-36
2020-11-13,36,Tokushima,四国地方,0,JP-36
2020-11-14,36,Tokushima,四国地方,1,JP-36
2020-11-15,36,Tokushima,四国地方,0,JP-36
2020-11-16,36,Tokushima,四国地方,0,JP-36
2020-11-17,36,Tokushima,四国地方,2,JP-36
2020-11-18,36,Tokushima,四国地方,1,JP-36
2020-11-19,36,Tokushima,四国地方,1,JP-36
2020-11-20,36,Tokushima,四国地方,1,JP-36
2020-11-21,36,Tokushima,四国地方,2,JP-36
2020-11-22,36,Tokushima,四国地方,1,JP-36
2020-11-23,36,Tokushima,四国地方,0,JP-36
2020-11-24,36,Tokushima,四国地方,0,JP-36
2020-11-25,36,Tokushima,四国地方,0,JP-36
2020-11-26,36,Tokushima,四国地方,1,JP-36
2020-11-27,36,Tokushima,四国地方,1,JP-36
2020-11-28,36,Tokushima,四国地方,0,JP-36
2020-11-29,36,Tokushima,四国地方,0,JP-36
2020-11-30,36,Tokushima,四国地方,0,JP-36
2020-12-01,36,Tokushima,四国地方,0,JP-36
2020-12-02,36,Tokushima,四国地方,0,JP-36
2020-12-03,36,Tokushima,四国地方,1,JP-36
2020-12-04,36,Tokushima,四国地方,2,JP-36
2020-12-05,36,Tokushima,四国地方,1,JP-36
2020-12-06,36,Tokushima,四国地方,0,JP-36
2020-12-07,36,Tokushima,四国地方,0,JP-36
2020-12-08,36,Tokushima,四国地方,2,JP-36
2020-12-09,36,Tokushima,四国地方,0,JP-36
2020-12-10,36,Tokushima,四国地方,0,JP-36
2020-12-11,36,Tokushima,四国地方,0,JP-36
2020-12-12,36,Tokushima,四国地方,0,JP-36
2020-12-13,36,Tokushima,四国地方,0,JP-36
2020-12-14,36,Tokushima,四国地方,0,JP-36
2020-12-15,36,Tokushima,四国地方,0,JP-36
2020-12-16,36,Tokushima,四国地方,1,JP-36
2020-12-17,36,Tokushima,四国地方,0,JP-36
2020-12-18,36,Tokushima,四国地方,0,JP-36
2020-12-19,36,Tokushima,四国地方,1,JP-36
2020-12-20,36,Tokushima,四国地方,2,JP-36
2020-12-21,36,Tokushima,四国地方,1,JP-36
2020-12-22,36,Tokushima,四国地方,0,JP-36
2020-12-23,36,Tokushima,四国地方,2,JP-36
2020-12-24,36,Tokushima,四国地方,0,JP-36
2020-12-25,36,Tokushima,四国地方,1,JP-36
2020-12-26,36,Tokushima,四国地方,0,JP-36
2020-12-27,36,Tokushima,四国地方,0,JP-36
2020-12-28,36,Tokushima,四国地方,0,JP-36
2020-12-29,36,Tokushima,四国地方,0,JP-36
2020-12-30,36,Tokushima,四国地方,1,JP-36
2020-12-31,36,Tokushima,四国地方,2,JP-36
2021-01-01,36,Tokushima,四国地方,1,JP-36
2021-01-02,36,Tokushima,四国地方,0,JP-36
2021-01-03,36,Tokushima,四国地方,0,JP-36
2021-01-04,36,Tokushima,四国地方,2,JP-36
2021-01-05,36,Tokushima,四国地方,5,JP-36
2021-01-06,36,Tokushima,四国地方,10,JP-36
2021-01-07,36,Tokushima,四国地方,0,JP-36
2021-01-08,36,Tokushima,四国地方,5,JP-36
2021-01-09,36,Tokushima,四国地方,5,JP-36
2021-01-10,36,Tokushima,四国地方,3,JP-36
2021-01-11,36,Tokushima,四国地方,1,JP-36
2021-01-12,36,Tokushima,四国地方,35,JP-36
2021-01-13,36,Tokushima,四国地方,3,JP-36
2021-01-14,36,Tokushima,四国地方,4,JP-36
2021-01-15,36,Tokushima,四国地方,12,JP-36
2021-01-16,36,Tokushima,四国地方,3,JP-36
2021-01-17,36,Tokushima,四国地方,4,JP-36
2021-01-18,36,Tokushima,四国地方,6,JP-36
2021-01-19,36,Tokushima,四国地方,7,JP-36
2021-01-20,36,Tokushima,四国地方,7,JP-36
2021-01-21,36,Tokushima,四国地方,26,JP-36
2021-01-22,36,Tokushima,四国地方,13,JP-36
2021-01-23,36,Tokushima,四国地方,9,JP-36
2021-01-24,36,Tokushima,四国地方,4,JP-36
2021-01-25,36,Tokushima,四国地方,5,JP-36
2021-01-26,36,Tokushima,四国地方,3,JP-36
2021-01-27,36,Tokushima,四国地方,4,JP-36
2021-01-28,36,Tokushima,四国地方,6,JP-36
2021-01-29,36,Tokushima,四国地方,2,JP-36
2021-01-30,36,Tokushima,四国地方,1,JP-36
2021-01-31,36,Tokushima,四国地方,1,JP-36
2021-02-01,36,Tokushima,四国地方,1,JP-36
2021-02-02,36,Tokushima,四国地方,3,JP-36
2021-02-03,36,Tokushima,四国地方,0,JP-36
2021-02-04,36,Tokushima,四国地方,3,JP-36
2021-02-05,36,Tokushima,四国地方,0,JP-36
2021-02-06,36,Tokushima,四国地方,2,JP-36
2021-02-07,36,Tokushima,四国地方,1,JP-36
2021-02-08,36,Tokushima,四国地方,0,JP-36
2021-02-09,36,Tokushima,四国地方,2,JP-36
2021-02-10,36,Tokushima,四国地方,21,JP-36
2021-02-11,36,Tokushima,四国地方,1,JP-36
2021-02-12,36,Tokushima,四国地方,4,JP-36
2021-02-13,36,Tokushima,四国地方,1,JP-36
2021-02-14,36,Tokushima,四国地方,2,JP-36
2021-02-15,36,Tokushima,四国地方,4,JP-36
2021-02-16,36,Tokushima,四国地方,4,JP-36
2021-02-17,36,Tokushima,四国地方,5,JP-36
2021-02-18,36,Tokushima,四国地方,5,JP-36
2021-02-19,36,Tokushima,四国地方,2,JP-36
2021-02-20,36,Tokushima,四国地方,1,JP-36
2021-02-21,36,Tokushima,四国地方,0,JP-36
2021-02-22,36,Tokushima,四国地方,0,JP-36
2021-02-23,36,Tokushima,四国地方,0,JP-36
2021-02-24,36,Tokushima,四国地方,1,JP-36
2021-02-25,36,Tokushima,四国地方,1,JP-36
2021-02-26,36,Tokushima,四国地方,1,JP-36
2021-02-27,36,Tokushima,四国地方,0,JP-36
2021-02-28,36,Tokushima,四国地方,2,JP-36
2021-03-01,36,Tokushima,四国地方,0,JP-36
2021-03-02,36,Tokushima,四国地方,0,JP-36
2021-03-03,36,Tokushima,四国地方,1,JP-36
2021-03-04,36,Tokushima,四国地方,4,JP-36
2021-03-05,36,Tokushima,四国地方,3,JP-36
2021-03-06,36,Tokushima,四国地方,1,JP-36
2021-03-07,36,Tokushima,四国地方,0,JP-36
2021-03-08,36,Tokushima,四国地方,0,JP-36
2021-03-09,36,Tokushima,四国地方,0,JP-36
2021-03-10,36,Tokushima,四国地方,0,JP-36
2021-03-11,36,Tokushima,四国地方,1,JP-36
2021-03-12,36,Tokushima,四国地方,2,JP-36
2021-03-13,36,Tokushima,四国地方,0,JP-36
2021-03-14,36,Tokushima,四国地方,0,JP-36
2021-03-15,36,Tokushima,四国地方,0,JP-36
2021-03-16,36,Tokushima,四国地方,0,JP-36
2021-03-17,36,Tokushima,四国地方,0,JP-36
2021-03-18,36,Tokushima,四国地方,2,JP-36
2021-03-19,36,Tokushima,四国地方,0,JP-36
2021-03-20,36,Tokushima,四国地方,0,JP-36
2021-03-21,36,Tokushima,四国地方,2,JP-36
2021-03-22,36,Tokushima,四国地方,3,JP-36
2021-03-23,36,Tokushima,四国地方,2,JP-36
2021-03-24,36,Tokushima,四国地方,6,JP-36
2021-03-25,36,Tokushima,四国地方,19,JP-36
2021-03-26,36,Tokushima,四国地方,6,JP-36
2021-03-27,36,Tokushima,四国地方,10,JP-36
2021-03-28,36,Tokushima,四国地方,3,JP-36
2021-03-29,36,Tokushima,四国地方,9,JP-36
2021-03-30,36,Tokushima,四国地方,1,JP-36
2021-03-31,36,Tokushima,四国地方,8,JP-36
2021-04-01,36,Tokushima,四国地方,11,JP-36
2021-04-02,36,Tokushima,四国地方,16,JP-36
2021-04-03,36,Tokushima,四国地方,10,JP-36
2021-04-04,36,Tokushima,四国地方,14,JP-36
2021-04-05,36,Tokushima,四国地方,7,JP-36
2021-04-06,36,Tokushima,四国地方,12,JP-36
2021-04-07,36,Tokushima,四国地方,19,JP-36
2021-04-08,36,Tokushima,四国地方,15,JP-36
2021-04-09,36,Tokushima,四国地方,17,JP-36
2021-04-10,36,Tokushima,四国地方,21,JP-36
2021-04-11,36,Tokushima,四国地方,16,JP-36
2021-04-12,36,Tokushima,四国地方,20,JP-36
2021-04-13,36,Tokushima,四国地方,23,JP-36
2021-04-14,36,Tokushima,四国地方,25,JP-36
2021-04-15,36,Tokushima,四国地方,30,JP-36
2021-04-16,36,Tokushima,四国地方,30,JP-36
2021-04-17,36,Tokushima,四国地方,44,JP-36
2021-04-18,36,Tokushima,四国地方,38,JP-36
2021-04-19,36,Tokushima,四国地方,36,JP-36
2021-04-20,36,Tokushima,四国地方,25,JP-36
2021-04-21,36,Tokushima,四国地方,36,JP-36
2021-04-22,36,Tokushima,四国地方,34,JP-36
2021-04-23,36,Tokushima,四国地方,34,JP-36
2021-04-24,36,Tokushima,四国地方,47,JP-36
2021-04-25,36,Tokushima,四国地方,44,JP-36
2021-04-26,36,Tokushima,四国地方,29,JP-36
2021-04-27,36,Tokushima,四国地方,15,JP-36
2021-04-28,36,Tokushima,四国地方,21,JP-36
2021-04-29,36,Tokushima,四国地方,46,JP-36
2021-04-30,36,Tokushima,四国地方,25,JP-36
2021-05-01,36,Tokushima,四国地方,24,JP-36
2021-05-02,36,Tokushima,四国地方,20,JP-36
2021-05-03,36,Tokushima,四国地方,60,JP-36
2021-05-04,36,Tokushima,四国地方,11,JP-36
2021-05-05,36,Tokushima,四国地方,11,JP-36
2021-05-06,36,Tokushima,四国地方,9,JP-36
2021-05-07,36,Tokushima,四国地方,12,JP-36
2021-05-08,36,Tokushima,四国地方,21,JP-36
2021-05-09,36,Tokushima,四国地方,16,JP-36
2021-05-10,36,Tokushima,四国地方,14,JP-36
2021-05-11,36,Tokushima,四国地方,13,JP-36
2021-05-12,36,Tokushima,四国地方,20,JP-36
2021-05-13,36,Tokushima,四国地方,16,JP-36
2021-05-14,36,Tokushima,四国地方,7,JP-36
2021-05-15,36,Tokushima,四国地方,9,JP-36
2021-05-16,36,Tokushima,四国地方,13,JP-36
2021-05-17,36,Tokushima,四国地方,14,JP-36
2021-05-18,36,Tokushima,四国地方,5,JP-36
2021-05-19,36,Tokushima,四国地方,5,JP-36
2021-05-20,36,Tokushima,四国地方,4,JP-36
2021-05-21,36,Tokushima,四国地方,7,JP-36
2021-05-22,36,Tokushima,四国地方,7,JP-36
2021-05-23,36,Tokushima,四国地方,5,JP-36
2021-05-24,36,Tokushima,四国地方,5,JP-36
2021-05-25,36,Tokushima,四国地方,1,JP-36
2021-05-26,36,Tokushima,四国地方,1,JP-36
2021-05-27,36,Tokushima,四国地方,2,JP-36
2021-05-28,36,Tokushima,四国地方,1,JP-36
2021-05-29,36,Tokushima,四国地方,2,JP-36
2021-05-30,36,Tokushima,四国地方,1,JP-36
2021-05-31,36,Tokushima,四国地方,0,JP-36
2021-06-01,36,Tokushima,四国地方,0,JP-36
2021-06-02,36,Tokushima,四国地方,1,JP-36
2021-06-03,36,Tokushima,四国地方,0,JP-36
2021-06-04,36,Tokushima,四国地方,1,JP-36
2021-06-05,36,Tokushima,四国地方,3,JP-36
2021-06-06,36,Tokushima,四国地方,0,JP-36
2021-06-07,36,Tokushima,四国地方,0,JP-36
2021-06-08,36,Tokushima,四国地方,0,JP-36
2021-06-09,36,Tokushima,四国地方,0,JP-36
2021-06-10,36,Tokushima,四国地方,0,JP-36
2021-06-11,36,Tokushima,四国地方,3,JP-36
2021-06-12,36,Tokushima,四国地方,2,JP-36
2021-06-13,36,Tokushima,四国地方,5,JP-36
2021-06-14,36,Tokushima,四国地方,0,JP-36
2021-06-15,36,Tokushima,四国地方,1,JP-36
2021-06-16,36,Tokushima,四国地方,3,JP-36
2021-06-17,36,Tokushima,四国地方,0,JP-36
2021-06-18,36,Tokushima,四国地方,0,JP-36
2021-06-19,36,Tokushima,四国地方,0,JP-36
2021-06-20,36,Tokushima,四国地方,0,JP-36
2021-06-21,36,Tokushima,四国地方,2,JP-36
2021-06-22,36,Tokushima,四国地方,1,JP-36
2021-06-23,36,Tokushima,四国地方,0,JP-36
2021-06-24,36,Tokushima,四国地方,1,JP-36
2021-06-25,36,Tokushima,四国地方,0,JP-36
2021-06-26,36,Tokushima,四国地方,1,JP-36
2021-06-27,36,Tokushima,四国地方,0,JP-36
2021-06-28,36,Tokushima,四国地方,0,JP-36
2021-06-29,36,Tokushima,四国地方,1,JP-36
2021-06-30,36,Tokushima,四国地方,0,JP-36
2021-07-01,36,Tokushima,四国地方,0,JP-36
2021-07-02,36,Tokushima,四国地方,0,JP-36
2021-07-03,36,Tokushima,四国地方,1,JP-36
2021-07-04,36,Tokushima,四国地方,0,JP-36
2021-07-05,36,Tokushima,四国地方,0,JP-36
2021-07-06,36,Tokushima,四国地方,1,JP-36
2021-07-07,36,Tokushima,四国地方,0,JP-36
2021-07-08,36,Tokushima,四国地方,0,JP-36
2021-07-09,36,Tokushima,四国地方,2,JP-36
2021-07-10,36,Tokushima,四国地方,1,JP-36
2021-07-11,36,Tokushima,四国地方,5,JP-36
2021-07-12,36,Tokushima,四国地方,0,JP-36
2021-07-13,36,Tokushima,四国地方,2,JP-36
2021-07-14,36,Tokushima,四国地方,5,JP-36
2021-07-15,36,Tokushima,四国地方,2,JP-36
2021-07-16,36,Tokushima,四国地方,4,JP-36
2021-07-17,36,Tokushima,四国地方,13,JP-36
2021-07-18,36,Tokushima,四国地方,8,JP-36
2021-07-19,36,Tokushima,四国地方,5,JP-36
2021-07-20,36,Tokushima,四国地方,6,JP-36
2021-07-21,36,Tokushima,四国地方,5,JP-36
2021-07-22,36,Tokushima,四国地方,5,JP-36
2021-07-23,36,Tokushima,四国地方,8,JP-36
2021-07-24,36,Tokushima,四国地方,5,JP-36
2021-07-25,36,Tokushima,四国地方,4,JP-36
2021-07-26,36,Tokushima,四国地方,3,JP-36
2021-07-27,36,Tokushima,四国地方,7,JP-36
2021-07-28,36,Tokushima,四国地方,7,JP-36
2021-07-29,36,Tokushima,四国地方,7,JP-36
2021-07-30,36,Tokushima,四国地方,16,JP-36
2021-07-31,36,Tokushima,四国地方,10,JP-36
2021-08-01,36,Tokushima,四国地方,5,JP-36
2021-08-02,36,Tokushima,四国地方,11,JP-36
2021-08-03,36,Tokushima,四国地方,7,JP-36
2021-08-04,36,Tokushima,四国地方,11,JP-36
2021-08-05,36,Tokushima,四国地方,12,JP-36
2021-08-06,36,Tokushima,四国地方,5,JP-36
2021-08-07,36,Tokushima,四国地方,9,JP-36
2021-08-08,36,Tokushima,四国地方,9,JP-36
2021-08-09,36,Tokushima,四国地方,6,JP-36
2021-08-10,36,Tokushima,四国地方,8,JP-36
2021-08-11,36,Tokushima,四国地方,5,JP-36
2021-08-12,36,Tokushima,四国地方,11,JP-36
2021-08-13,36,Tokushima,四国地方,19,JP-36
2021-08-14,36,Tokushima,四国地方,17,JP-36
2021-08-15,36,Tokushima,四国地方,19,JP-36
2021-08-16,36,Tokushima,四国地方,19,JP-36
2021-08-17,36,Tokushima,四国地方,36,JP-36
2021-08-18,36,Tokushima,四国地方,37,JP-36
2021-08-19,36,Tokushima,四国地方,52,JP-36
2021-08-20,36,Tokushima,四国地方,28,JP-36
2021-08-21,36,Tokushima,四国地方,54,JP-36
2021-08-22,36,Tokushima,四国地方,55,JP-36
2021-08-23,36,Tokushima,四国地方,47,JP-36
2021-08-24,36,Tokushima,四国地方,49,JP-36
2021-08-25,36,Tokushima,四国地方,56,JP-36
2021-08-26,36,Tokushima,四国地方,64,JP-36
2021-08-27,36,Tokushima,四国地方,60,JP-36
2021-08-28,36,Tokushima,四国地方,50,JP-36
2021-08-29,36,Tokushima,四国地方,59,JP-36
2021-08-30,36,Tokushima,四国地方,52,JP-36
2021-08-31,36,Tokushima,四国地方,39,JP-36
2021-09-01,36,Tokushima,四国地方,48,JP-36
2021-09-02,36,Tokushima,四国地方,44,JP-36
2021-09-03,36,Tokushima,四国地方,34,JP-36
2021-09-04,36,Tokushima,四国地方,25,JP-36
2021-09-05,36,Tokushima,四国地方,30,JP-36
2021-09-06,36,Tokushima,四国地方,32,JP-36
2021-09-07,36,Tokushima,四国地方,30,JP-36
2021-09-08,36,Tokushima,四国地方,28,JP-36
2021-09-09,36,Tokushima,四国地方,40,JP-36
2021-09-10,36,Tokushima,四国地方,36,JP-36
2021-09-11,36,Tokushima,四国地方,29,JP-36
2021-09-12,36,Tokushima,四国地方,19,JP-36
2021-09-13,36,Tokushima,四国地方,9,JP-36
2021-09-14,36,Tokushima,四国地方,17,JP-36
2021-09-15,36,Tokushima,四国地方,20,JP-36
2021-09-16,36,Tokushima,四国地方,10,JP-36
2021-09-17,36,Tokushima,四国地方,15,JP-36
2021-09-18,36,Tokushima,四国地方,11,JP-36
2021-09-19,36,Tokushima,四国地方,7,JP-36
2021-09-20,36,Tokushima,四国地方,6,JP-36
2021-09-21,36,Tokushima,四国地方,4,JP-36
2021-09-22,36,Tokushima,四国地方,9,JP-36
2021-09-23,36,Tokushima,四国地方,8,JP-36
2021-09-24,36,Tokushima,四国地方,4,JP-36
2021-09-25,36,Tokushima,四国地方,9,JP-36
2021-09-26,36,Tokushima,四国地方,4,JP-36
2021-09-27,36,Tokushima,四国地方,1,JP-36
2021-09-28,36,Tokushima,四国地方,2,JP-36
2021-09-29,36,Tokushima,四国地方,12,JP-36
2021-09-30,36,Tokushima,四国地方,5,JP-36
2021-10-01,36,Tokushima,四国地方,3,JP-36
2021-10-02,36,Tokushima,四国地方,3,JP-36
2021-10-03,36,Tokushima,四国地方,5,JP-36
2021-10-04,36,Tokushima,四国地方,3,JP-36
2021-10-05,36,Tokushima,四国地方,6,JP-36
2021-10-06,36,Tokushima,四国地方,1,JP-36
2021-10-07,36,Tokushima,四国地方,1,JP-36
2021-10-08,36,Tokushima,四国地方,1,JP-36
2021-10-09,36,Tokushima,四国地方,2,JP-36
2021-10-10,36,Tokushima,四国地方,0,JP-36
2021-10-11,36,Tokushima,四国地方,0,JP-36
2021-10-12,36,Tokushima,四国地方,1,JP-36
2021-10-13,36,Tokushima,四国地方,1,JP-36
2021-10-14,36,Tokushima,四国地方,0,JP-36
2021-10-15,36,Tokushima,四国地方,1,JP-36
2021-10-16,36,Tokushima,四国地方,3,JP-36
2021-10-17,36,Tokushima,四国地方,0,JP-36
2021-10-18,36,Tokushima,四国地方,0,JP-36
2021-10-19,36,Tokushima,四国地方,0,JP-36
2021-10-20,36,Tokushima,四国地方,0,JP-36
2021-10-21,36,Tokushima,四国地方,0,JP-36
2021-10-22,36,Tokushima,四国地方,0,JP-36
2021-10-23,36,Tokushima,四国地方,1,JP-36
2021-10-24,36,Tokushima,四国地方,0,JP-36
2021-10-25,36,Tokushima,四国地方,0,JP-36
2021-10-26,36,Tokushima,四国地方,0,JP-36
2021-10-27,36,Tokushima,四国地方,0,JP-36
2021-10-28,36,Tokushima,四国地方,1,JP-36
2021-10-29,36,Tokushima,四国地方,0,JP-36
2021-10-30,36,Tokushima,四国地方,0,JP-36
2021-10-31,36,Tokushima,四国地方,1,JP-36
2021-11-01,36,Tokushima,四国地方,1,JP-36
2021-11-02,36,Tokushima,四国地方,0,JP-36
2021-11-03,36,Tokushima,四国地方,0,JP-36
2021-11-04,36,Tokushima,四国地方,0,JP-36
2021-11-05,36,Tokushima,四国地方,0,JP-36
2021-11-06,36,Tokushima,四国地方,0,JP-36
2021-11-07,36,Tokushima,四国地方,0,JP-36
2021-11-08,36,Tokushima,四国地方,0,JP-36
2021-11-09,36,Tokushima,四国地方,2,JP-36
2021-11-10,36,Tokushima,四国地方,0,JP-36
2021-11-11,36,Tokushima,四国地方,1,JP-36
2021-11-12,36,Tokushima,四国地方,0,JP-36
2021-11-13,36,Tokushima,四国地方,1,JP-36
2021-11-14,36,Tokushima,四国地方,0,JP-36
2021-11-15,36,Tokushima,四国地方,0,JP-36
2021-11-16,36,Tokushima,四国地方,0,JP-36
2021-11-17,36,Tokushima,四国地方,0,JP-36
2021-11-18,36,Tokushima,四国地方,0,JP-36
2021-11-19,36,Tokushima,四国地方,0,JP-36
2021-11-20,36,Tokushima,四国地方,0,JP-36
2021-11-21,36,Tokushima,四国地方,0,JP-36
2021-11-22,36,Tokushima,四国地方,0,JP-36
2021-11-23,36,Tokushima,四国地方,0,JP-36
2021-11-24,36,Tokushima,四国地方,0,JP-36
2021-11-25,36,Tokushima,四国地方,0,JP-36
2021-11-26,36,Tokushima,四国地方,0,JP-36
2021-11-27,36,Tokushima,四国地方,0,JP-36
2021-11-28,36,Tokushima,四国地方,0,JP-36
2021-11-29,36,Tokushima,四国地方,0,JP-36
2021-11-30,36,Tokushima,四国地方,0,JP-36
2021-12-01,36,Tokushima,四国地方,0,JP-36
2021-12-02,36,Tokushima,四国地方,0,JP-36
2021-12-03,36,Tokushima,四国地方,0,JP-36
2021-12-04,36,Tokushima,四国地方,0,JP-36
2021-12-05,36,Tokushima,四国地方,0,JP-36
2021-12-06,36,Tokushima,四国地方,0,JP-36
2021-12-07,36,Tokushima,四国地方,1,JP-36
2021-12-08,36,Tokushima,四国地方,0,JP-36
2021-12-09,36,Tokushima,四国地方,0,JP-36
2021-12-10,36,Tokushima,四国地方,0,JP-36
2021-12-11,36,Tokushima,四国地方,0,JP-36
2021-12-12,36,Tokushima,四国地方,0,JP-36
2021-12-13,36,Tokushima,四国地方,0,JP-36
2021-12-14,36,Tokushima,四国地方,0,JP-36
2021-12-15,36,Tokushima,四国地方,0,JP-36
2021-12-16,36,Tokushima,四国地方,0,JP-36
2021-12-17,36,Tokushima,四国地方,0,JP-36
2021-12-18,36,Tokushima,四国地方,0,JP-36
2021-12-19,36,Tokushima,四国地方,0,JP-36
2021-12-20,36,Tokushima,四国地方,0,JP-36
2021-12-21,36,Tokushima,四国地方,0,JP-36
2021-12-22,36,Tokushima,四国地方,0,JP-36
2021-12-23,36,Tokushima,四国地方,0,JP-36
2021-12-24,36,Tokushima,四国地方,0,JP-36
2021-12-25,36,Tokushima,四国地方,0,JP-36
2021-12-26,36,Tokushima,四国地方,0,JP-36
2021-12-27,36,Tokushima,四国地方,0,JP-36
2021-12-28,36,Tokushima,四国地方,0,JP-36
2021-12-29,36,Tokushima,四国地方,0,JP-36
2021-12-30,36,Tokushima,四国地方,0,JP-36
2021-12-31,36,Tokushima,四国地方,0,JP-36
2022-01-01,36,Tokushima,四国地方,0,JP-36
2022-01-02,36,Tokushima,四国地方,0,JP-36
2022-01-03,36,Tokushima,四国地方,1,JP-36
2022-01-04,36,Tokushima,四国地方,0,JP-36
2022-01-05,36,Tokushima,四国地方,2,JP-36
2022-01-06,36,Tokushima,四国地方,7,JP-36
2022-01-07,36,Tokushima,四国地方,7,JP-36
2022-01-08,36,Tokushima,四国地方,10,JP-36
2022-01-09,36,Tokushima,四国地方,8,JP-36
2022-01-10,36,Tokushima,四国地方,11,JP-36
2022-01-11,36,Tokushima,四国地方,8,JP-36
2022-01-12,36,Tokushima,四国地方,12,JP-36
2022-01-13,36,Tokushima,四国地方,49,JP-36
2022-01-14,36,Tokushima,四国地方,25,JP-36
2022-01-15,36,Tokushima,四国地方,35,JP-36
2022-01-16,36,Tokushima,四国地方,24,JP-36
2022-01-17,36,Tokushima,四国地方,17,JP-36
2022-01-18,36,Tokushima,四国地方,50,JP-36
2022-01-19,36,Tokushima,四国地方,35,JP-36
2022-01-20,36,Tokushima,四国地方,57,JP-36
2022-01-21,36,Tokushima,四国地方,65,JP-36
2022-01-22,36,Tokushima,四国地方,72,JP-36
2022-01-23,36,Tokushima,四国地方,70,JP-36
2022-01-24,36,Tokushima,四国地方,46,JP-36
2022-01-25,36,Tokushima,四国地方,105,JP-36
2022-01-26,36,Tokushima,四国地方,135,JP-36
2022-01-27,36,Tokushima,四国地方,137,JP-36
2022-01-28,36,Tokushima,四国地方,130,JP-36
2022-01-29,36,Tokushima,四国地方,159,JP-36
2022-01-30,36,Tokushima,四国地方,158,JP-36
2022-01-31,36,Tokushima,四国地方,83,JP-36
2022-02-01,36,Tokushima,四国地方,162,JP-36
2022-02-02,36,Tokushima,四国地方,237,JP-36
2022-02-03,36,Tokushima,四国地方,152,JP-36
2022-02-04,36,Tokushima,四国地方,170,JP-36
2022-02-05,36,Tokushima,四国地方,236,JP-36
2022-02-06,36,Tokushima,四国地方,162,JP-36
2022-02-07,36,Tokushima,四国地方,79,JP-36
2022-02-08,36,Tokushima,四国地方,227,JP-36
2022-02-09,36,Tokushima,四国地方,253,JP-36
2022-02-10,36,Tokushima,四国地方,231,JP-36
2022-02-11,36,Tokushima,四国地方,158,JP-36
2022-02-12,36,Tokushima,四国地方,91,JP-36
2022-02-13,36,Tokushima,四国地方,186,JP-36
2022-02-14,36,Tokushima,四国地方,95,JP-36
2022-02-15,36,Tokushima,四国地方,216,JP-36
2022-02-16,36,Tokushima,四国地方,258,JP-36
2022-02-17,36,Tokushima,四国地方,259,JP-36
2022-02-18,36,Tokushima,四国地方,244,JP-36
2022-02-19,36,Tokushima,四国地方,271,JP-36
2022-02-20,36,Tokushima,四国地方,248,JP-36
2022-02-21,36,Tokushima,四国地方,124,JP-36
2022-02-22,36,Tokushima,四国地方,366,JP-36
2022-02-23,36,Tokushima,四国地方,324,JP-36
2022-02-24,36,Tokushima,四国地方,132,JP-36
2022-02-25,36,Tokushima,四国地方,350,JP-36
2022-02-26,36,Tokushima,四国地方,338,JP-36
2022-02-27,36,Tokushima,四国地方,270,JP-36
2022-02-28,36,Tokushima,四国地方,119,JP-36
2022-03-01,36,Tokushima,四国地方,393,JP-36
2022-03-02,36,Tokushima,四国地方,328,JP-36
2022-03-03,36,Tokushima,四国地方,311,JP-36
2022-03-04,36,Tokushima,四国地方,222,JP-36
2022-03-05,36,Tokushima,四国地方,256,JP-36
2022-03-06,36,Tokushima,四国地方,219,JP-36
2022-03-07,36,Tokushima,四国地方,101,JP-36
2022-03-08,36,Tokushima,四国地方,220,JP-36
2022-03-09,36,Tokushima,四国地方,202,JP-36
2022-03-10,36,Tokushima,四国地方,191,JP-36
